MERCHANT_ID,MERCHANT_NAME,COUSINE_TYPE
01af9269-973c-4cde-98a0-4ddf4ad2f08d,Marmita Célia,Marmita
0580e94e-b832-4510-8b23-cf81d8853975,Marmita Cícera,Marmita
ad4838aa-e747-46f8-acd8-cf95f7779511,Japones Barnabé,Japones
45a5f96d-f179-4785-835f-4e53ae7154de,Marmita Elisa,Marmita
693c48ca-abef-4774-8ad2-22027efa7f12,Japones Vera,Japones
55af5ade-747f-4525-8bc1-03fd63476fd8,Japones Heron,Japones
53659632-eb6d-48b1-84d4-c08d88deb67d,Italiano João,Italiano
736cf5df-0e0c-40c8-85d4-414cd9a41af1,Hamburgeria Luzinete,Hamburgeria
e856fca4-83e1-4ebe-8d2d-bf68c000778b,Japones Suellen,Japones
2d67ed38-cd2c-4107-ac5b-1d43ac255ee9,Pizzaria Christie,Pizzaria
32ac0f38-bb5a-48ec-8bcd-8c1c4e35b1b5,Hamburgeria Teresa,Hamburgeria
a99be5f2-cabe-4fbe-8fd6-5104b006aa24,Hamburgeria Giuseppe,Hamburgeria
698a6265-34be-4656-ab59-da44bf084705,Marmita Aparecida,Marmita
9bbe38fb-650d-42e0-bd58-dbc0485a0b2d,Marmita Rogério,Marmita
23db2976-e996-45a9-916d-f45c5dab7552,Hamburgeria Jaqueline,Hamburgeria
9489bbba-678a-4c10-9ef9-0685b18e676d,Italiano Ricardo,Italiano
38fbcec0-d3be-49c0-8652-686b48b8d031,Japones Eleonora,Japones
ca88968f-40d5-4464-8432-b678ee75cc7c,Hamburgeria Liane,Hamburgeria
bfc91cb9-dded-4440-9a1b-48a21093f50d,Japones Joaquim,Japones
e40c3ed7-1071-47ad-9304-46c122ddd9f9,Hamburgeria Teresa,Hamburgeria
49acc9ab-caac-42f9-a49a-8e80dc7aa1d4,Hamburgeria Aurélio,Hamburgeria
472271d4-487d-483d-94da-1ac8f7c5e2f2,Marmita Milton,Marmita
96febfa9-ce61-47a6-96df-426a19770366,Pizzaria Brenda,Pizzaria
04c4fb4d-6b0f-411e-a8b9-8e960192ab9a,Italiano Patrícia,Italiano
0a3a3b2e-b529-4395-9281-d06c0b9433a4,Italiano Benedito,Italiano
1c325fbf-59b2-41e8-8701-5e2f9d743c95,Pizzaria Eustáquio,Pizzaria
d72ae1b0-62a9-4ddd-8896-8da396a3dc74,Marmita Lúcia,Marmita
6045def5-eec1-48ec-a0f7-8767d3665e81,Pizzaria Daniela,Pizzaria
729b1201-b3b1-4d6b-bd67-a5a1912ecbcf,Pizzaria Juan,Pizzaria
82deced3-2dd2-4946-b13e-e3467a0b396b,Pizzaria Everton,Pizzaria
c8ca672e-d927-406f-a91b-9c62ef94edd0,Pizzaria Madalena,Pizzaria
6042c7c7-8dc6-4d13-9049-693dd8401abd,Japones Abigail,Japones
b1a4b991-d217-4648-ba2d-56678acde066,Pizzaria Nádia,Pizzaria
c2933a60-1782-4cbd-af0b-9651ca934635,Marmita Quênia,Marmita
aeb12272-5390-453d-bb9d-a18aafa315ca,Hamburgeria Sérgio,Hamburgeria
a96db223-3323-430d-b258-ab59531e641b,Hamburgeria Eduardo,Hamburgeria
4ab73ab1-864a-4b25-a8f9-81a0dfde00c0,Japones Valeska,Japones
9f3d83eb-7a54-48f9-b369-f37b317f6efa,Hamburgeria Genir,Hamburgeria
8786df7b-cfe7-4ef7-ab0f-a6a9f748fb65,Hamburgeria Carolina,Hamburgeria
acf29ca8-ee76-4ba6-9680-ed195a144a61,Marmita Ariana,Marmita
99281f4b-4245-4532-ba71-a023e1d6b804,Japones Angélica,Japones
8d7b5d53-249a-4929-8e53-d788aa28209f,Pizzaria Ciro,Pizzaria
d0e4406d-5314-47ac-ad82-b52e5097394f,Marmita Jesus,Marmita
a2cc6358-fa86-453a-944c-304812d34566,Marmita Selena,Marmita
177c91f3-07f5-4293-bbf0-914b7eaa8fe9,Hamburgeria Nicole,Hamburgeria
1aa32157-8c8c-4577-ab21-4917be353ed6,Marmita Mike,Marmita
2666f4ca-38b1-4bf4-bd6c-5e047d97ea38,Japones Emanoel,Japones
1aa9bfd1-7a18-4277-9eed-fbd2de70ef04,Pizzaria Evelyn,Pizzaria
ad091350-4bf4-44e8-9b94-c5be5ed637ba,Pizzaria Jéssica,Pizzaria
b7bd4f15-b9c3-4525-95cf-886ad583ea5e,Japones Margarida,Japones
46222e9f-12fb-42fb-b018-51be59a008c4,Marmita Marielle,Marmita
f609a860-2dfa-49ae-9024-942481161f4a,Marmita Sabrina,Marmita
15b02418-bf5c-47f2-9877-b2f817688486,Japones Silvair,Japones
a11c05e2-d218-4a94-97fe-7ce0069c751d,Hamburgeria Amália,Hamburgeria
565428af-d567-4759-bb27-86c1aab45713,Marmita Hildebrando,Marmita
44b0987b-bf66-49b8-8502-8ce550f9e9a5,Marmita Benjamin,Marmita
3fc484d1-bbeb-4a35-b482-7992d78a97c4,Marmita Miguel,Marmita
1ce171e2-c35d-432b-b418-aff87ba393ae,Marmita Mara,Marmita
db5988eb-3b50-4ebe-960f-56b9fa30a4f2,Hamburgeria Jaqueline,Hamburgeria
cea58874-f1b3-4d9b-af7f-0135a6d0052f,Marmita Xilena,Marmita
5a8b52a8-a764-4187-b890-67ca104ee1dd,Italiano Ingrid,Italiano
b5da72b3-a67d-48e6-aa73-e5a00d3a1dea,Marmita Leandro,Marmita
f349a3e3-1421-4413-aac4-9029d15400b5,Hamburgeria Angélica,Hamburgeria
89745ad7-6a40-44db-a6ae-e6a30c039be2,Marmita Charles,Marmita
debe467f-6f2a-4934-b37e-d988dea9a3a2,Marmita Kiara,Marmita
d09aacfd-8f2e-4121-957b-c32b681422e4,Italiano Damares,Italiano
058bd493-c9bc-454e-803a-02c2986e8b74,Italiano Lara,Italiano
e4ceb34f-c8bb-4aa1-9c8d-d3bcae207f4e,Italiano Oséas,Italiano
427bcfb3-33a8-4128-8840-c455c39fa8dd,Japones Robert,Japones
a34c14b3-e85f-4e8b-810b-35933cda0246,Marmita Ismael,Marmita
4c5b4698-076f-4977-b604-3e6e858576e5,Italiano Elisete,Italiano
e7a0387f-34dc-43d0-b4bf-1df4b9bd9e07,Pizzaria Roberta,Pizzaria
c0ff12cc-e00c-4e16-9cf4-fa6a74e9ef95,Italiano Estevão,Italiano
d464b5c0-c5cf-44d1-b389-1ecb011a0fee,Marmita Rosa,Marmita
92e9b0d3-418b-4201-a1fc-cedd209afdd0,Italiano Renato,Italiano
6fbf1eb2-77bd-4729-8345-eb44811dcc8f,Marmita Michele,Marmita
14750158-8a72-4d1b-8c5f-daba50846c28,Japones Jack,Japones
78191eb3-fc1f-4995-9687-2a126a103c76,Hamburgeria Ivone,Hamburgeria
c1f58c5c-385e-432c-9e59-77d80cb8eeba,Hamburgeria Cleberson,Hamburgeria
efcd89c9-4d85-449a-9568-e8e4dcdbe0fb,Marmita Rosa,Marmita
f44529ec-f550-404d-8659-1e3a7dbbb238,Japones Moacyr,Japones
0c6963e7-bb34-4fb6-adfe-d1ac518f483a,Japones Leonardo,Japones
22f0a8d3-464c-417a-8f26-dc66a7d5b90e,Italiano Diego,Italiano
1de5b620-aeb0-44db-b237-4438fe448aa9,Marmita Rosa,Marmita
40ba2ef6-88fe-426c-878b-2272198041ab,Italiano Mirian,Italiano
4657863b-347f-4be8-9b2e-d6f52cad0f32,Japones Walter,Japones
d5a61a77-5c38-4af6-8a55-35365baf5e4b,Japones Thaís,Japones
3bfd9ee1-8d62-40ad-929d-c089c9c934dc,Japones Jandira,Japones
6d895b84-2cca-48f7-a049-0386675d0804,Japones Abílio,Japones
3ce66a07-f5aa-4ede-9272-8fb03819de94,Italiano Giovanni,Italiano
cee49415-9b48-41ca-862d-60fc8ca93085,Italiano Amália,Italiano
9aecb59a-0576-4cd8-888a-af35d701607a,Italiano Bóris,Italiano
4e29afb3-ffe9-4fd9-974b-46ad58af082c,Japones Diego,Japones
a63bffc0-5cbb-46dc-8e81-333ecde46eb1,Marmita Zulmira,Marmita
0c0405e2-6d76-4bcc-8a8c-7a0b93ba3fd1,Italiano Adriana,Italiano
c3002aca-9c9e-4c64-86e9-3b22e9c51600,Hamburgeria Chico,Hamburgeria
d5b4eab1-3acd-4527-806b-fcfa74479691,Japones Willian,Japones
72e5adbc-2ae9-4f9f-86db-0b77f69833ba,Marmita Fred,Marmita
aa32c25d-e20e-40c9-9801-2519ee1c5721,Italiano Luke,Italiano
90718ee1-6cd7-488a-bb56-5f98a95b0868,Marmita Alessandra,Marmita
43c6cce6-8eda-435e-be79-db4c62185ba3,Pizzaria Diana,Pizzaria
7f37ba12-9a64-4e56-84cd-4909cfdc8485,Japones Roberval,Japones
d8ab1111-50e4-48db-966e-d47bf926f953,Japones Regina,Japones
175894dd-d93a-4f89-a2cb-73eab2e62446,Marmita Gilson,Marmita
4e839887-4578-4c79-878d-805027b13652,Japones Laís,Japones
52be5e47-45f8-407a-96f5-0ddc563dfdba,Hamburgeria Ali,Hamburgeria
c2cf8e6b-ce92-4b9a-a642-495191a8445e,Pizzaria Paula,Pizzaria
7c6d6f9d-437a-4211-bdee-1a7a40117ef0,Japones Pedro,Japones
42302f5a-5c21-490b-b1e2-ed5206724315,Italiano Paula,Italiano
c99443e1-9a08-415a-a1fa-79a93377c203,Hamburgeria Melanie,Hamburgeria
cfeb6a34-c532-4f7a-b127-3eda7d8798ef,Italiano Ediane,Italiano
03645e2a-9f3f-44d9-87f7-bfebbdcfe31b,Italiano Renata,Italiano
7886dae7-40a2-47dd-ae8d-5c4775c6c290,Japones Jânio,Japones
3886d0c1-387f-4134-915e-52cec26b86ed,Hamburgeria Giuseppe,Hamburgeria
42367e40-f4ca-465b-9356-1bac237f597b,Italiano Luzimara,Italiano
1ff7e92e-bb4b-403f-9834-c02f784bf72a,Marmita Michele,Marmita
cbea9501-2e42-4722-85f1-53fe08ce13db,Hamburgeria Rebeca,Hamburgeria
bdcf55cb-d762-4f9b-b45d-f472d296eef0,Italiano Wesley,Italiano
c273a93e-0df8-45f5-9c34-08a8ad731d52,Pizzaria Célia,Pizzaria
77f85b24-913b-4814-a4a1-5dd0458292cd,Japones Cristiano,Japones
fe5fc1cc-9cf4-4a0e-a407-5adb9067fe17,Japones Evelyn,Japones
2637f0e9-7923-4c87-a90d-1aa07a334db4,Italiano Itamar,Italiano
6638ae84-0cb0-4641-89c3-eec34ca80543,Pizzaria Carolina,Pizzaria
d2280f78-cb1e-49a4-bccd-b3d08f628168,Pizzaria Felipe,Pizzaria
65460a34-20cf-468f-b629-7f4dca48a5d6,Marmita Anakin,Marmita
50ba48f2-5153-4d6e-abc6-dd0e8d3f4d57,Hamburgeria Marli,Hamburgeria
37abad7d-b684-4c34-ba28-086a8d87de2e,Hamburgeria Quênia,Hamburgeria
5bb80ab6-bc68-4c7d-a608-e790e5d551eb,Pizzaria Kátia,Pizzaria
07549ff6-d1da-449c-a1b0-c4ef96710a63,Hamburgeria Ederson,Hamburgeria
b833816d-43db-46e4-b303-5f62fc6c8b91,Hamburgeria Mayra,Hamburgeria
13a69b58-6789-4cf7-9c61-4af00a06831d,Japones Heitor,Japones
63cbbc00-c07e-4937-aaea-d0ca6b15558f,Hamburgeria Denis,Hamburgeria
c36c6318-1b89-4ccc-b2a2-6e120cc4dbbc,Hamburgeria Dara,Hamburgeria
9944a456-aae4-4ef4-a1f4-ac80cb72f055,Marmita Henrique,Marmita
810f9d17-9ab7-416d-966d-5cafabbaab7c,Italiano Ediane,Italiano
a51aea34-a3a5-43c0-9965-032abcd31095,Pizzaria Márcia,Pizzaria
e8e60a50-1f0a-4d58-940e-dbb3a1df9917,Pizzaria Gislaine,Pizzaria
96f180e2-f36d-4a23-8cd5-09e103110728,Pizzaria Eulália,Pizzaria
3b39f0d7-61cb-4d50-9266-dc4ea54498a7,Hamburgeria Karl,Hamburgeria
a98c27b0-9861-4f9e-8bd0-29ff204ed639,Hamburgeria Evelyn,Hamburgeria
47e46f49-41a3-4956-af52-2f7c5b47d5cb,Marmita Wilson,Marmita
54fa5b9a-7629-4765-a4dc-01a32ecdb534,Pizzaria Ramon,Pizzaria
48471086-5485-4ae0-b47f-438894b4175b,Pizzaria Rosângela,Pizzaria
15cd21d9-c3d4-4815-a247-a311dc069895,Marmita Tomáz,Marmita
ee00a3f2-8178-4d21-b806-8d9825b899dd,Marmita Diana,Marmita
2056fcee-6efb-41d8-b9af-90918a0058e1,Japones Selma,Japones
65cf1741-952e-4e3e-928b-2ca7a1215ad1,Hamburgeria Olímpia,Hamburgeria
4f138536-df46-4f59-bc4d-e356331e86dd,Italiano Aurélio,Italiano
03e9fb68-e136-4d04-990f-a864f1b54f58,Italiano Joaquim,Italiano
5a9eea84-f5c5-49de-b1af-72650b997cfa,Pizzaria Nádia,Pizzaria
1d5f1a1e-d3da-4f2f-816d-9275429a1690,Italiano Diego,Italiano
b4429023-32cb-4de5-976d-0169dfa4a44e,Japones Edilene,Japones
0d72f8c4-66c9-42ae-8f8e-c86bd9797320,Marmita Olga,Marmita
24586061-049f-439c-868f-2a5006f32db6,Japones Leila,Japones
2d4076ca-94e6-4663-aa59-a75549a48ac0,Pizzaria Clara,Pizzaria
d2d30787-34a1-44fb-bda7-6147f56d5485,Italiano Laila,Italiano
4ff32776-8972-4a01-ae52-1149820546c0,Marmita Celeste,Marmita
54caa003-13b3-4538-b181-89c53ec79a9a,Hamburgeria Hércules,Hamburgeria
922a1727-c1df-4c71-acaa-ed33fad6600a,Hamburgeria Adriano,Hamburgeria
f50b423b-d29c-42bc-985b-7e691f610fae,Marmita Décio,Marmita
0cd6111e-ffc8-4762-9144-0b64455abe17,Italiano Taís,Italiano
d78fd6e4-0782-41b5-859a-d5264d2ef85e,Italiano Rogério,Italiano
f3999220-12f2-40a8-93b9-b8fb90215b5b,Japones Vera,Japones
f499dfde-8f3c-4ef8-8004-52e2a55e7ee7,Pizzaria Ísis,Pizzaria
f6e4db1c-ac6a-40b9-876c-462902d44446,Hamburgeria Décio,Hamburgeria
32db53e3-c720-4576-8502-cf4c31d77da1,Japones Altino,Japones
ef63c56a-0d62-4166-9c7c-8d17435c6d69,Marmita César,Marmita
205df88f-dcfb-43cb-b0e6-f570adb09ead,Hamburgeria Benjamin,Hamburgeria
f26753ba-ea33-46c7-bbed-97de318d133b,Italiano Domingos,Italiano
6a5c8020-abb3-439a-bc81-c89c6d1057f2,Marmita Nicole,Marmita
24679d8c-2bd2-426a-88f5-f3c0ccf84399,Marmita Maíra,Marmita
69bfd7ff-6768-4854-8d49-d900f24e1b83,Italiano Uribe,Italiano
7c9a5543-5564-4b3a-bfe3-672d7cba254f,Hamburgeria Valeska,Hamburgeria
e3fa97ed-ae14-4f04-8b52-0f0def184607,Japones Laís,Japones
0f2267a1-13c1-43de-bcd0-3c0d7266b78e,Italiano Angélica,Italiano
4eeab8ff-8405-4d44-94b0-2c1c3ddbf7cf,Hamburgeria Eliel,Hamburgeria
3f5bb226-a8ef-41e3-8e4e-21ee0d08cc81,Pizzaria Davi,Pizzaria
920ff523-621b-47c9-9263-6a2d1095d314,Hamburgeria Martin,Hamburgeria
6d23221a-6f98-40d8-8843-208138490509,Pizzaria Jaziel,Pizzaria
c9ce154e-7914-49b7-b18f-53a64acb2eb0,Marmita Josilda,Marmita
fdad6fd5-5073-4ed7-b8de-2d33af84b0cb,Pizzaria Fabiana,Pizzaria
0de058af-6864-4b94-a8a8-74d2d1056c8e,Pizzaria Elaine,Pizzaria
2b8c357d-ece3-46ba-a476-0c771e3eb83a,Italiano Arthur,Italiano
85ef7db4-0a2a-4af2-b708-eaa00e38db59,Hamburgeria Fátima,Hamburgeria
99795907-bcd6-4aa4-9ef1-fe44d7df719b,Marmita Walderice,Marmita
9a0275a8-91ac-4fa0-b262-5274de1e5ef7,Marmita Edson,Marmita
9c21f457-e633-4d7d-8c20-d1c21b977938,Hamburgeria Giovanni,Hamburgeria
4747efb5-7d38-4f14-9a78-7f1982079506,Hamburgeria Eleonora,Hamburgeria
1ec25469-0185-4084-ab57-428c94e85f36,Japones Josilda,Japones
6e83a398-d072-4075-a767-32438ed99eaa,Hamburgeria Nayara,Hamburgeria
34552986-08f2-435e-825d-1a0b2fe54c75,Pizzaria Albano,Pizzaria
29ca3ef4-f84b-48fe-a0ad-e4ea45ac25fc,Hamburgeria Thaíssa,Hamburgeria
7eb2adde-d75e-4995-84c0-f832462ae20d,Hamburgeria Melissa,Hamburgeria
e4f8f9c7-1147-4480-a82a-c975cf9fe956,Pizzaria Beatriz,Pizzaria
8ef3981b-3d9d-440f-81b1-d541a5df50d9,Japones Larissa,Japones
e3b9593f-e346-4ed0-b2a1-30373f14c3d1,Hamburgeria Patrícia,Hamburgeria
5ccb61fd-3c86-47cc-a98d-9796931d19b2,Italiano Mariana,Italiano
3e3d75f2-fe90-47f8-8d0e-f462b3067b10,Marmita Keyla,Marmita
c2716880-6159-4005-91ce-f09e5ca8de53,Italiano Valeska,Italiano
6112a40f-2854-409e-8201-1468f1ae53cb,Hamburgeria Hilton,Hamburgeria
8c096f4c-e650-4dda-a173-d143310526be,Marmita Estevão,Marmita
b78d5ef5-64df-4956-ad10-6183c4f49c92,Japones Robson,Japones
a1a528ef-50ac-4eae-a13b-8f0626f88366,Italiano Francisco,Italiano
2b8a101b-9f68-4133-810a-4da05439eb76,Japones Patrick,Japones
a72b6c2c-9063-44c1-bda7-095bafdca1c4,Hamburgeria Hellen,Hamburgeria
0eff0493-93ca-45a0-8e80-86b3e633a338,Italiano Maurício,Italiano
90698a2e-7a53-4f32-b0cb-a1fc4854a386,Hamburgeria Demilson,Hamburgeria
f8a8f1e0-23b7-43ec-9e42-3b1f0a7c2085,Hamburgeria Arnaldo,Hamburgeria
3992c33c-0998-40c7-a19f-2dac29ea0c0b,Marmita Xavier,Marmita
592984ab-dd58-4612-bb22-c74d65e67f15,Hamburgeria Daniel,Hamburgeria
9db8e4e0-6928-4552-825c-6daa9d60eb85,Italiano Otávio,Italiano
11a5145f-6fc8-4a53-acca-0fb9c1b57aae,Hamburgeria Sílvia,Hamburgeria
108d620e-2b4e-4636-99c9-2db5d8040379,Hamburgeria Roberto,Hamburgeria
10752ea4-57a8-4739-86b0-92fdd9670379,Marmita Rafael,Marmita
67f204d0-617b-4bdf-a60f-632fec78d1ea,Japones Oséas,Japones
15f32c54-627c-4aca-88ff-3012546d66b2,Marmita Caroline,Marmita
959e51df-2283-4445-ba1a-427600de64bd,Marmita Melissa,Marmita
5475cddf-d5e3-454e-b540-d895ffde51a3,Pizzaria Andressa,Pizzaria
dd948e38-ddb0-412d-915a-0eb328dade29,Pizzaria Israel,Pizzaria
46150d63-5624-4766-b195-33e8ec536038,Marmita Thaís,Marmita
7874044f-edcd-4777-8e37-4345cdfa3d6e,Hamburgeria Eunice,Hamburgeria
1ea5c908-9745-452a-8218-02c1c2323506,Japones Cíntia,Japones
daecd87d-1305-4b31-9059-2a3a6fc16233,Italiano Célia,Italiano
1d20b50e-a3ac-49b0-a8fb-244cca5a57e8,Hamburgeria Rafaela,Hamburgeria
95394cff-e2b8-4ac2-a3dc-cba1bd796217,Marmita César,Marmita
b18bdef2-8f1c-4302-9a48-79cf995eea23,Hamburgeria Thiago,Hamburgeria
5ddf9c06-4d20-4877-bb7e-fd3c823a8165,Italiano Aécio,Italiano
179c23d8-c906-4378-9e4f-b41050e487a5,Marmita Moisés,Marmita
72fd6411-3bbc-4e2b-8441-ffdc5b597e81,Italiano Ismael,Italiano
fd09336d-3b4f-4764-9527-6dedba935e81,Marmita Rodolfo,Marmita
9762eee9-9bc3-4c7c-89b7-e1c97944e375,Japones Marli,Japones
4c277377-7d9f-4c79-b2ff-e12fc7e5ecd8,Hamburgeria Edu,Hamburgeria
30882db5-6f17-41ae-b2f1-18b978493473,Marmita Bete,Marmita
a533c57f-a8b1-4fa6-96a8-c95233dda051,Pizzaria Jardel,Pizzaria
9110b323-a6b5-4320-abe8-ac383c1fac50,Japones Mateus,Japones
7eba40b4-c4ae-409a-8ed9-29a40bd7d312,Marmita Danilo,Marmita
77cb1ebf-ad74-421b-ada3-f3511dc3568d,Italiano Thaíssa,Italiano
8ee3e342-6a24-4217-a2d9-7882df5a2aa3,Hamburgeria Bete,Hamburgeria
08064da1-6bad-4f61-8c04-9d5536c876ed,Hamburgeria Kátia,Hamburgeria
1cda5f4a-2cb8-482c-8b6c-022e25375770,Pizzaria Berenice,Pizzaria
efba970f-de74-42e4-970f-c9010d8825be,Marmita Yeda,Marmita
e963134c-2dfa-4d43-a1a2-47e8871ccbb5,Pizzaria Luke,Pizzaria
9d51d78e-cd3f-45d7-9880-aeb32dd304e6,Hamburgeria Lisa,Hamburgeria
286c0bff-673e-4fa7-9a04-514e2c888518,Pizzaria Hugo,Pizzaria
4a448b3a-c111-4b82-bcab-ef5883009318,Pizzaria Poliana,Pizzaria
558b3f0f-2655-44d1-83bf-5798611b6383,Pizzaria Angélica,Pizzaria
9a5ef089-430e-406b-97c2-638c079204be,Italiano Raí,Italiano
9709197f-a351-407f-b76f-b99c88083378,Marmita Anakin,Marmita
3659b992-7c7d-4370-955c-6f5361192861,Pizzaria Larissa,Pizzaria
5a61d513-53d8-4d78-a0e0-d142424b3554,Marmita Maria,Marmita
970897ed-ccfd-49a1-8d39-7cd2cfb460da,Italiano Avelino,Italiano
0ab89a90-6745-4c5d-b357-9eefad51bf64,Italiano Mel,Italiano
436c9d55-ddac-408b-a75c-bc348f3cafb7,Hamburgeria Otávio,Hamburgeria
dd787493-00cf-4f28-9ac3-a71fae706448,Hamburgeria Everaldo,Hamburgeria
6078d3a2-7513-439e-8fb5-48271fb90a29,Hamburgeria Bruna,Hamburgeria
8454dd81-8099-459a-834e-9b7aef6e7178,Pizzaria Cristiano,Pizzaria
9dcfbf8d-d7c8-426a-8ee2-f67ab6f21915,Pizzaria Luara,Pizzaria
27396e92-8393-4197-a908-dc655eacca35,Italiano Matilde,Italiano
a492ad57-804c-4e6d-8ab9-11ed9635d16f,Japones Cícero,Japones
0779e074-ed61-487b-8746-01e9a795bffe,Pizzaria Geraldo,Pizzaria
5ffbc922-0279-48ed-baba-9847f7b73a31,Hamburgeria Damares,Hamburgeria
683b2a85-f4af-4448-9f6b-1e31409199d5,Japones Maísa,Japones
d3da78bd-96b8-47e8-8b01-12bb531085f1,Pizzaria Abílio,Pizzaria
d1fd0ba6-fad6-4cb6-81cb-94509d9f255d,Marmita Eugênio,Marmita
2404bb72-eccb-4262-9abf-202ac89d4b4e,Marmita Isaiane,Marmita
82a51c41-47e1-4ce1-8e3c-697fbe9aae65,Italiano Albano,Italiano
c7eb62d1-829a-4b7c-a799-60daa1f29d9d,Japones Ana,Japones
0ea3d53b-cabe-43e8-93d5-50474bc9fdf9,Japones Fagner,Japones
3ddd8693-292c-4c4d-aa53-d5f04ef260ff,Pizzaria José,Pizzaria
d2f06658-bfe6-4108-adfd-7dcd22cf666c,Hamburgeria David,Hamburgeria
54e7f804-b4b8-4e3e-aa95-d1ca982f8426,Marmita Charles,Marmita
8ef4267f-8f42-40e5-babc-e296c3a8b52c,Hamburgeria Olavo,Hamburgeria
7545c4e1-9720-46ed-961f-b3ea9e750341,Hamburgeria Tina,Hamburgeria
8399a811-4068-42c7-bea6-89b7009c1f5a,Hamburgeria Liane,Hamburgeria
9069f58a-b64a-487a-b177-d99a7aafae02,Hamburgeria Aline,Hamburgeria
1c89f951-9511-422d-b6f1-807273c866ff,Japones Fabíola,Japones
e1142104-00cc-4989-9173-75e66e012e49,Italiano Luzinete,Italiano
0015efed-c535-4cb8-bfd5-3b7168ec5e2c,Hamburgeria Edu,Hamburgeria
9874aba7-53cb-4825-90b3-491b029752aa,Japones Camilo,Japones
c812d124-8348-41c2-87d3-281e382d089f,Italiano Ederson,Italiano
5f3883c8-7bfe-46e0-a9c5-2159126e8777,Marmita Fred,Marmita
6c369933-c188-48f9-8cd7-1180a6ced9ad,Pizzaria Zara,Pizzaria
eb9dbf64-f15d-4841-a7bf-434246f50a0c,Hamburgeria Núbia,Hamburgeria
b33aa9cb-96f0-4023-af83-2602004495d8,Pizzaria Marina,Pizzaria
e4f55f5b-86cd-4cdf-a421-50da44fd7e39,Hamburgeria Madalena,Hamburgeria
820a05ba-1d11-44bb-94d0-55be807a6e60,Japones Armando,Japones
6e65a72b-d634-42d8-a8c6-aafe2cdedbc4,Marmita Oliver,Marmita
7edadf3b-ef70-43c0-8c9e-e0cf59784de2,Pizzaria Hilda,Pizzaria
d27ee264-14b2-4924-ada8-7f1ab1e3b85e,Marmita Bruno,Marmita
4caf4426-5bab-4cff-9dea-02aa0f48cf5b,Marmita Leni,Marmita
790eab2d-670b-4dd8-8e71-c1874482acc3,Pizzaria Barnabé,Pizzaria
68f24c53-dc0f-43d7-9a61-ab269a25336d,Italiano Maria,Italiano
d77a2955-152d-401e-b992-47d64974c330,Italiano Roger,Italiano
7b38ea31-87d6-4cf9-84ee-7056a84df2a6,Italiano Jack,Italiano
394526c9-6826-40b0-8fd5-bd4d08555a6c,Japones Érica,Japones
58795654-ddb3-46db-acd2-4c1c742c7fd0,Pizzaria Tatiana,Pizzaria
3ef1aa83-dff8-4930-8b30-7971202c6697,Marmita Ariana,Marmita
b274d63f-fdcd-42f5-a6a9-0542e86ed90f,Italiano Jeferson,Italiano
1dd9e2dd-2244-45b3-adac-a585e2357711,Italiano Maria,Italiano
81c9ba78-21d1-43b3-82a3-3904d3c28f89,Italiano Washington,Italiano
2de113a7-ea39-410a-a97a-1a629ed221f0,Italiano Monique,Italiano
9a498db8-9d6b-4507-8a81-d8a925dbb917,Hamburgeria Emílio,Hamburgeria
54d4421f-114a-46d5-b59d-4480aee6d92c,Hamburgeria Elisa,Hamburgeria
0d35e720-731f-4afc-8833-93359a339043,Italiano Aldo,Italiano
43384919-edf2-4016-9236-9162af5ff945,Marmita Nathan,Marmita
1d362c1b-2332-4244-9d23-b293fc9523ff,Pizzaria Manuela,Pizzaria
feb249d4-9de9-473e-85e9-19f1d57a3839,Marmita Suely,Marmita
4cd4220b-e34a-444e-8cbe-91cec1a4f8bd,Marmita Breno,Marmita
db89d326-442e-4bd4-864c-b3305eeef2f9,Italiano Eleriane,Italiano
881564d3-1791-4340-ae34-2c51a0981735,Japones Eulália,Japones
0dd7ad39-8c40-4aec-906c-41e3783e16e6,Italiano Mike,Italiano
250f9042-99f6-44a0-a0a8-ad8e9b8162a0,Japones Sara,Japones
a04291a3-c6f8-4132-8a67-3fc214c8803c,Japones Samuel,Japones
4c82f6fd-6f62-4915-9f20-deddce0824ef,Italiano Bóris,Italiano
e872c3fa-281e-48cb-bd06-2381f48a76b7,Marmita Guiomar,Marmita
04f1e784-5a43-4bd6-abdf-5bc11232f64a,Japones Ângela,Japones
5cb58ea9-a696-44ed-a7fa-704ded64816e,Marmita Léia,Marmita
e5fc0d49-b86c-42c6-8a91-0bd782c9d9ed,Pizzaria Max,Pizzaria
0e41dcf3-34ff-4503-9772-7e4bef235dc5,Pizzaria Eduardo,Pizzaria
2df289fd-3d3b-4b49-be01-27b2ec1e4e3e,Pizzaria Terezinha,Pizzaria
6284b0b9-8376-442f-8635-a73727b2e3c4,Pizzaria Eliane,Pizzaria
505ad981-5a80-4462-9ceb-6051eba59839,Italiano Fernando,Italiano
6d5cb016-ffa4-41d0-ac55-fa36df6aad07,Marmita Roberta,Marmita
5c7a8707-64c2-4cd0-bbf8-8f2f61392da5,Japones Albano,Japones
a1170fb9-1ec3-4809-8aa4-02e29cbe9580,Pizzaria Aldo,Pizzaria
114257c7-2b79-4b8c-9385-632bc41256ac,Hamburgeria Tomáz,Hamburgeria
ad03a932-3aa0-4abf-a3db-58856a9b3b18,Japones Paula,Japones
be426fc0-5201-42b0-8ea1-074662790a31,Marmita Felipe,Marmita
