CART_ID,TOTAL_AMOUNT_SPEND,HAS_ORDER,CLOSED_CART
8e83caff-72ec-428e-82d4-c571c53d8634,198.48000000000002,1,1
8e86f51d-5c5d-44c9-9550-a2e52b3764c2,296.74,1,1
8e87f5fd-5dcf-45bb-a091-671d2eb2f2e2,249.14,0,0
8e8d02b8-dc60-4878-9456-63c20cf8a07f,74.99000000000001,1,1
8e8f522b-7d10-4d67-90fe-8158354d99e6,665.94,0,0
8e904b48-4abf-4bcd-acfd-90848e62d3a9,665.39,0,0
8e958f8a-6ce3-4a02-80d6-7c33d7eb29a1,343.75,0,0
8ea0fc74-84fa-4b62-b087-d9517dceaffa,498.47,1,1
8eaae3f1-9b9a-428e-805f-7fd04bf07711,181.57,1,1
8eab605d-052e-4c6b-adf8-8c731d53079a,1107.52,1,1
8eb4a73f-fdb1-4aef-9748-dbf84a33f128,752.87,0,0
8ebb9834-b873-4192-ba87-d0f4c0c415d5,427.39,1,1
8ec036bb-78b2-4b4a-8cce-b37baa34fd05,59.79,0,0
8ecdbfef-03d5-4799-9d04-b8d74a905a16,487.96,0,0
8eeae679-017e-4d73-8459-f718a8b71cb9,242.23000000000002,0,0
8eebf18c-3c65-4b43-b028-28c2f07e80bc,323.97,1,1
8ef9fd42-df62-48f6-938b-a55555226677,843.8199999999999,0,0
8efbd8b8-0f7e-484b-b843-e2350281b153,413.90999999999997,0,0
8f051ad2-45c0-4325-8bb3-591be8fbc4b6,1186.02,0,0
8f1bcc33-1ab4-405b-b200-8a9de07f00d1,374.76,0,0
8f20eb25-f52b-4feb-888c-ca3e62b0daef,660.87,0,0
8f27076e-27c3-4e44-9ee2-eee728183962,436.48,1,1
8f28d114-957a-49e0-a2ae-e336c898c107,399.25,1,1
8f2dfe40-5cdf-4191-a977-05a3022bbf64,323.94000000000005,0,0
8f38da45-d233-437e-b874-eabc44bcbf01,156.25,1,1
8f398692-2230-4e77-ad3d-aa9ac3b72896,378.02,1,1
8f3bb01a-a38f-417b-b3b0-7c68e5d67db4,211.98,1,1
8f3e0ea2-18c8-46d8-9018-2df6b877352a,509.08,0,0
8f3fd4c6-a395-4097-a1ea-ae9f3202b1f2,736.67,1,1
8f47788b-fabe-4de9-90c3-40c77caf1b2c,193.57999999999998,1,1
8f49bae5-267f-4e8a-aa37-4b0a2896d3d2,180.19,1,1
8f4d706d-e496-47f2-b5ee-d99b8e5c717f,489.82,0,0
8f4f3161-e509-45b0-805f-3d8d1f221330,223.53,1,1
8f56a9be-6d82-4bed-a277-c8ac14404b97,278.85,0,0
8f6131b1-0a30-4316-9d9a-bd415760e6b0,144.68,0,0
8f64e3e4-9ea3-44e0-a1ea-7f14a6b066ba,383.58,0,0
8f705c40-87bb-4e6f-b01c-beed8b9be9e2,283.83,0,0
8f7945ec-87ba-4a92-a37a-1563f1925997,539.14,1,1
8f88f935-b322-40ed-8125-d9b261910dc3,596.76,0,0
8f9e7936-d80e-4047-9638-1e59a711a6b3,388.02,0,0
8fbcdba5-3885-4ce7-b18d-030b8f5a06b6,212.54999999999998,0,0
8fc07790-d7eb-45f6-948c-a530c184f6d0,837.1800000000001,0,0
8fc1977a-3a9b-4527-b952-f9152a64cf92,508.78,0,0
8fccd7db-ca78-4f5e-9699-0bedaa693ca2,503.21999999999997,0,0
8fd07846-eb81-480f-837c-e86eb6f59fbb,360.83,0,0
8fd7812a-2396-4f49-9c28-7e0ed6ea17c7,1247.1399999999999,0,0
8fdf4587-406c-4e05-8700-971a91b4915b,182.75,0,0
8fe17ca6-24cf-437c-8956-4a13dd45b80d,395.57,0,0
8fe5d321-a298-4d4d-a0bd-d9a322244ac9,156.57999999999998,0,0
8fe6c3b3-1ddd-4da7-9909-a4d82a22f67c,436.5,0,0
8fe7dc76-5fe7-4541-8b90-457ddd0533a8,410.2,1,1
8fec437c-36a8-4231-9612-0e4741f9d5df,612.2,1,1
8feec2cc-b117-430c-bb93-1e35f394517a,391.84,0,1
8ff340d4-513d-445c-a846-a49518c49e02,462.54,0,0
9003947e-8a3a-4af2-b610-16d89f645685,354.18,0,0
9003e855-e2a9-4016-8ddc-3904fb83717b,689.81,0,1
9009c98e-fb93-4bad-a6a7-44b5db87afa0,531.95,0,0
9015404d-4920-44e7-a04c-0d7571797064,461.18,1,1
9016d950-dbce-4dfa-9739-749540371407,427.85,1,1
9029e656-6c0f-49ab-9d0a-cb29919dbc36,492.86,1,1
90484ff2-2a6d-4db7-9e10-b7f40530ed3c,733.76,0,0
904998ad-fc5c-4a54-8f16-2cc863304178,102.85,1,1
904b0c11-959f-4643-b42e-3e358aab8985,281.27,1,1
904d3f67-ff12-471d-b2e6-c7ccf0a41f28,224.19,1,1
90554b2f-1bb5-4dc7-932a-d91f253e8dce,1049.86,1,1
905780ea-4fb1-47f3-b37c-d0304be65686,441.01,1,1
905799c7-61fa-419c-a7d8-5b33b947e7c9,761.02,1,1
9062dc19-3251-4b12-84a0-abd66ea0b2a3,433.64,0,0
9063155f-15ec-45de-b5a3-9835b3602c1e,355.11,1,1
9065127d-4559-49de-be8a-5469e488d4c1,661.29,0,0
906545f7-91a5-458b-932e-9792b307b1f3,864.91,1,1
90678f4c-2ef6-423e-bf1a-b2c08a782b2c,460.12,0,0
906b9d33-edbe-4c65-a116-66851141cfb0,161.86,1,1
906db7f6-b00b-4903-a943-b0c47b0d55fe,544.9300000000001,0,0
907a8c2e-cdcf-4df6-9aee-03c791d39dd7,368.91999999999996,0,1
907b3b97-df1c-4d84-bb84-ccac6fc52d04,363.58,1,1
908b177c-d60b-4f5f-a878-a05a551ffaae,600.5,0,1
908b7c13-04e9-4c43-8a05-f0d7e42a7424,568.26,0,0
9090395a-c5c3-45e6-b2fe-56e3c5197a72,417.1,1,1
9095241b-4c33-4486-95ea-7a0e4385bb56,592.24,0,1
9095634a-bbcf-48f1-95e0-3194601fa748,523.85,0,0
909737dd-0f85-4443-ace5-094e4af71303,726.68,0,0
90a5fc0d-9d02-45ce-80e2-8b65dfa29a61,559.22,0,0
90b29cc7-9a1f-4608-a026-66b3216e90ce,245.32999999999998,1,1
90bb87e5-b2a0-4264-b15e-2fc01917b26e,600.0,0,0
90c164b6-877f-437b-bf99-46b26ac822b7,169.24,0,0
90c2d119-297d-43e9-aa35-f1991475e9e5,154.45,0,0
90f629d8-1e4e-48fb-ae95-4d4442a0181a,633.52,0,0
9104a0b0-7feb-4008-965c-b8cfe5ddf964,31.47,1,1
91067929-1b38-427d-966b-ca248975e102,736.15,0,0
9106e146-c60d-46cd-ab99-9be78f90b445,580.85,0,0
9122b011-a625-4615-a9f0-78bc5b68e9d7,156.18,1,1
91304980-6134-4ca4-813a-731e0dbefc49,392.9,1,1
913d1a79-85bf-4122-80d6-0799d9bbd11b,391.73,1,1
914cdc2c-b8bc-43cf-9204-a00a3ff7b3a2,153.74,1,1
914fa789-73ee-4f39-8a1a-f5882e0208d4,174.61,1,1
91545408-4457-4726-ac5e-3a33abf6a58b,346.67,0,0
9157d861-4a6b-4319-8c22-7bf7b0da2de3,195.48,0,0
91625d78-7316-4b60-86f1-c462b1bb51bb,355.24,1,1
91651a5a-318f-4501-b121-601edd46961e,375.31,0,0
916ccd54-e7d7-4cad-ad62-e4b596399a71,577.6400000000001,1,1
916f33ac-cab2-4440-b3f4-a0e915c39636,566.21,0,0
917513cb-98d3-4ca6-8e23-bc11dedda04b,408.90999999999997,0,0
917652b6-2b43-4f1b-9fb6-4712547d7fe5,359.94,0,0
9176572e-7e7c-4236-98b9-05a660ebb08e,1056.25,1,1
917e330f-d56b-46bb-9f15-4edfb38da28e,679.6,1,1
917f9e43-3e94-4c92-823d-74e161679a2f,355.9,0,0
9183214e-106a-49d9-bb16-505669600113,505.13,0,0
9185342f-4962-4322-8249-c343f7409924,209.66,0,0
918ad88e-abb8-42f2-9b1e-f64daf00b179,349.46000000000004,0,0
918e2974-4964-4d62-b4e4-5dde6ddec949,131.52,1,1
9194a182-50a3-4b27-a7b8-4280208ab81b,273.81,0,0
919a5da1-5855-4ff5-86f6-efc60289305f,727.8399999999999,0,0
919b31f0-9bc0-4089-8f73-26afb971b277,193.56,1,1
91a0f7ac-94c6-4f09-8224-5f233be23f9a,304.90000000000003,1,1
91b80dbd-5ca3-46cf-9843-e23fefbc545c,264.36,0,0
91bb15e0-2f6c-4b44-8a23-56e284dc4728,834.24,0,0
91caf2b7-bf0b-41b3-aec9-c4e6a24062c1,324.28000000000003,1,1
91d451c1-4caa-4a49-b511-7f16db5af949,406.94,1,1
91db1782-a7f4-487a-8695-2c533db9268e,669.97,0,1
91de35ae-d76e-41a3-8240-276c25f99412,329.87,1,1
91e072a2-65e1-4d24-b2af-40ad1adb77f5,507.97999999999996,1,1
91e1b567-4a7c-45d5-955d-57ccd89a7e90,334.96999999999997,0,0
91e29914-e20d-4814-9710-3520b516b17e,549.84,1,1
91ea289b-62f2-4fd2-99bc-89998189cdd2,897.7,0,0
91ea9733-ae65-4f45-8305-22904b6d1e97,721.4599999999999,0,0
91ec21ce-42d4-4451-963f-2506d09c1bf3,331.76,1,1
91eeb53e-2f11-46e1-a410-bebf79571ba1,181.67000000000002,0,0
91faf404-b3b4-42a9-a0d0-71189a58d3a5,485.61,1,1
92026319-63e7-446b-8f41-bde811d03cd8,740.9399999999999,0,0
92154c8c-3603-460d-a03f-7c20280145c8,170.3,0,0
92162878-59bf-4d0a-9142-7a8e258451e5,164.1,1,1
921cdf8e-e6a5-4ccf-901f-df7b2eec4e04,628.35,0,0
922224c5-c46e-4e3d-b47e-04b78c23e147,572.28,1,1
9226b20a-bf99-401e-a47d-532bdd782df1,519.23,0,0
9227adaf-c9e0-4e28-bca3-87ce81a8cf23,666.0699999999999,1,1
923c3574-df8a-422c-8b51-bb5637beee19,580.89,0,0
923fb4a4-8841-40f9-95d3-b3235ac964ba,415.92,0,0
92424e00-eb1a-4a88-a693-91b5602e4a06,468.78000000000003,0,0
9257550a-153f-4a82-9d3e-d3c043d91c4c,568.16,0,0
925903e7-a5a1-4291-b4a0-4a6ab98bb346,576.64,0,0
9266dbeb-5907-462c-a5d1-c2d341cd9360,436.03000000000003,0,0
92755244-2901-428a-99f5-c3328fe83f60,63.18,1,1
92761bc6-e6a5-4efc-ac08-9adaec78f798,174.54,0,0
927750c3-0ffa-4e04-912e-d1f8f993a03f,599.4300000000001,0,0
927f2b0f-1177-49ed-912b-74d5e283772b,630.31,0,0
9285bb5e-41f9-4e5e-9b44-fe44c714ef3b,192.69,1,1
92865920-2a21-47a4-904a-3d359932baef,508.97,1,1
9296509e-b950-48bf-97f8-027f58342b3c,728.29,1,1
929b7e81-fd38-4170-bba9-13501067a711,180.87,1,1
92a1b7e9-4b98-4211-9856-ae26f87dc25f,522.69,0,0
92a9937c-6a24-4fd3-ad2c-570653b21c8b,487.62,0,0
92ac6a7d-c512-42ed-98e8-3f11f21ffa03,191.85000000000002,0,0
92adb9cf-628d-4576-b6aa-2372de4e1dd0,930.05,0,0
92ae8b30-d293-4b15-bb15-bbeaaeedaacd,911.97,1,1
92b01ea9-eaab-499a-b3b9-7a8035ca0d11,234.95000000000002,0,0
92b36e41-ef46-46ee-aef1-22521f6aef02,110.24000000000001,1,1
92b6414a-1432-49a7-a520-dfcdc99e6d0e,757.9399999999999,1,1
92ca0895-e2eb-436d-bbdc-915da12c8d45,276.09000000000003,0,1
92cf2953-46b5-483c-81ec-5b5d615472bb,432.95,1,1
92d21d9d-2537-43af-ae07-562a70355a00,461.35,0,0
92d35eca-8c9d-49b6-b8bf-c616f2ebd012,172.42000000000002,0,0
92d3ccc2-bbdc-4d39-8479-2289cc256676,606.52,0,0
92d401eb-8199-4b13-a714-7b85d316eb0a,386.40999999999997,0,0
92ddff80-b5f8-490c-a310-e6385b699e8a,587.08,1,1
92e518d7-cc74-47a5-8c11-4662ee16a88e,350.04,1,1
92e60b59-2153-43a0-b0e1-521980184574,124.41,1,1
92f26baa-e25d-4625-a578-dfd5aae59eff,482.92,0,1
92f833e6-4e14-415a-89bd-3eccce7cb3a6,613.03,0,0
930da3df-84bc-48ae-b2f8-e0930d483237,508.33000000000004,0,0
9315103b-d1a3-43fc-809e-514926d03f57,648.9000000000001,1,1
93153e12-3994-491a-b5c4-7ec26c5438d4,414.74,1,1
9317b04c-0932-4999-9dbe-bda902f73b83,605.14,1,1
931c89d2-80b3-4c8b-90cb-ac4d8e95db72,721.1899999999999,1,1
931ea1c6-8b9a-4a5a-a490-1a5a22bbce88,511.4,0,0
93237cfd-5919-442e-a83c-7af315a38c08,391.0,1,1
9327795a-032e-49fc-aa51-4297b87d690d,945.59,1,1
93309bc0-9357-47ff-b900-4fd539c47f09,418.59000000000003,1,1
9331c7c2-a439-4c62-b146-f4a0899c71fb,592.75,0,0
9336f31c-3dd8-46b6-ac5e-e327a8aedc22,308.4,1,1
933a2cd7-e45d-40e7-8364-d00603f03ee5,426.86,1,1
933cbbcb-4bdc-453c-a485-ff36b20292a0,642.18,0,0
933fe9f6-a264-49f7-93a9-f85a3ecdf281,522.9399999999999,1,1
934d1bf8-492f-40c8-bc8a-6bca53ec4591,239.04999999999998,0,0
935057e5-9faa-497a-93f9-ca27cf24698b,115.41,0,0
93547061-c3cf-4e79-b6bb-33d73127aa85,804.62,0,0
9358a102-594a-4ac2-9c60-fd4fa740383c,1110.17,0,0
93623de8-2423-46a4-8132-121e607db396,422.92,0,0
93694f15-4884-4999-92a3-ab077e69c44c,101.0,1,1
93709ced-7590-4292-a831-9c2caaf292ee,152.41,0,0
93858ede-21b0-4f83-8136-ccd2413cbc78,609.84,0,0
9385acc1-d8c4-4c5e-8f78-bfe0a217653e,175.64000000000001,0,0
9388e85d-55a8-4d9b-b803-17ee0ff296a7,245.23000000000002,0,0
939797c3-d5af-4afd-8641-603179260531,371.81,0,0
93a68a95-c833-47f0-90c2-cbeed879c52e,242.76999999999998,1,1
93a9ca01-7efc-4189-a83c-ae46139b72c9,869.8,1,1
93aef85c-b105-4cdb-a6e0-36b467c56e82,324.11,0,0
93b6d3b2-0d15-4c5c-974c-459081049e20,198.01999999999998,1,1
93bc6cbc-9dba-43a2-9928-82d33c5661c3,434.46,1,1
93c564dc-d558-4224-ab92-f6251a3eedf6,421.27,0,0
93cd306c-6c97-4a31-b185-d82b3882899d,22.14,0,0
93ce7bc5-65aa-484c-888d-67baa77582c4,286.19,1,1
93dae804-58ba-430c-a37c-888c45ad1cde,470.49999999999994,0,0
93e05beb-f4bd-4de0-a189-be6004c7956d,335.26,0,0
93e088a8-82d2-4df4-9202-d8d0c5dcbdd8,79.71,1,1
93ede036-2096-46e3-9ed9-199695ec7564,300.89,1,1
93f11b9e-a13a-4ce4-a436-1415b1fad510,313.73,1,1
93f684f5-8e04-42a7-8165-6e72a04ef662,359.5,0,0
94075efc-e958-4364-bb2a-ceab86747b8e,205.51999999999998,0,0
940bf810-619b-4713-b765-3c1258f826bc,840.94,0,0
94161154-bda1-48a9-8d08-46618a84c860,260.91999999999996,1,1
942e12e4-7623-40b9-b79d-13c4d8fc210b,366.94000000000005,0,0
94316588-9a32-44ad-b989-cf79ed6ce3d0,216.82999999999998,0,0
943497b1-5408-445c-bdae-fbd2a810e8f6,502.98,0,0
943f4c4a-b160-4d89-a5a6-4f78a4605742,626.46,0,0
9452bf1e-26db-4d81-9e6b-f3561f7d3548,432.76,0,0
94595d57-66fc-412b-9a49-514a85b5e688,411.91999999999996,0,1
945d1d39-b856-4200-868c-ad8425908304,575.39,0,0
946462bd-d28d-4663-a947-f7632fa10a3d,189.74,0,0
946f0e55-cb4b-480f-b0a1-e962bd6ae335,849.1999999999999,0,0
9478095a-840c-4f3a-a43c-e261643f3f0c,386.77,1,1
947ac13f-a266-4d23-9601-481a573a9d59,691.88,0,0
9483c013-fee2-4c53-8764-005814111a1a,330.23,1,1
9485d8c6-84d8-4ab2-affb-2c0343314649,460.15999999999997,0,0
948730ec-4f5b-4dfb-b99b-55f2a4022c0d,536.3,0,0
94875571-8f2f-4dfa-b80f-a596e92681db,597.77,1,1
948d9090-a879-4685-b07b-38eb506eea14,520.06,1,1
94976322-ce29-41ee-b9a5-42a090bfdef7,720.9100000000001,1,1
949d55dd-ed5e-4aec-8b7c-6855f926400a,496.14,1,1
94a1348c-b253-40ca-889f-016269e5ca26,475.86,0,0
94be0de3-2f43-43fc-a76d-df657b63baf3,683.01,0,0
94c70ef9-651e-46eb-98c3-739daf2cb88e,907.23,0,0
94cb94fa-4f42-4607-a999-dcf1248aacb3,738.94,0,0
94cc5b4c-22b1-4b55-9f24-cb50b236b354,1168.19,0,0
94d09101-e516-41e7-97ab-927ee305d3a4,748.08,0,0
94dba312-1042-4dfe-8ca9-94f0f036b2b0,503.0,1,1
94dd9ede-53e0-4ec4-bee6-9b03e508401a,268.94,1,1
94ee54c4-3733-46f7-9446-dc9f325e89e4,415.9,0,0
9500fc8c-42a8-4150-88d6-14c96286ca0d,360.02,1,1
9509ab5b-e073-4a00-8c7f-af7a8d3487cc,248.58999999999997,1,1
95110076-b070-4f8a-9584-86cd5dca9051,629.5,0,1
951802da-307e-4d7f-8d49-12a804ee4a8d,145.16,0,0
951ee746-12c0-49ac-a896-c30789286091,1185.06,0,0
9522fdfe-5085-42d6-bad3-3ca1ba99d756,154.57999999999998,1,1
9529cb3c-098d-4223-a9b3-acfd26fa23a0,518.62,1,1
95452f75-905f-4cf2-b4ef-c6e0c8975c26,193.58,0,0
9549743d-9aa0-4d73-bb42-98bef6886c26,585.14,0,0
9557d1f2-6690-4796-9f6f-1b72257c4159,481.95,0,0
95595bfd-21da-4fc8-8acc-cff8c8b7799e,240.37,0,0
955f564d-774f-4657-8b2e-355e70b660d1,455.38,0,0
9561d193-5d1e-490f-ac4d-85dce368183c,526.88,0,0
95633211-fa50-4868-aca4-e1e4a58dd817,80.45,0,0
956a53db-e71f-438b-be3f-b63471fbb012,377.5,0,0
956bbff3-cc61-45cd-9698-883def773541,350.19,1,1
956f84fa-43bb-4c71-afcc-6795266263b2,578.19,0,0
95734961-9672-4c3c-8a52-943d946c3ccd,401.42,0,0
957d36bb-183c-4154-960e-e8a6cafb9a0f,535.4499999999999,0,0
957e69a9-7ba5-492e-b934-eccb11cfaef4,713.27,1,1
9580ceb2-d4de-4ff9-a735-d23ab4ef6d2e,810.82,1,1
9588efb4-df2a-4267-bb67-1a9c3106dd45,883.7,0,0
9590064c-edeb-4381-9f4c-a97c287995f1,707.4599999999999,1,1
959375de-429c-4a61-8571-d1b779ac74df,1293.78,0,0
95954f50-f884-4ea9-953d-b03a5fe21354,757.86,1,1
9598a189-a4bd-412f-80fd-8f487396df53,511.65,0,0
959b217c-1f70-4685-b258-5549567d76de,197.7,1,1
95af8560-18dc-4176-80bd-e49181f9d682,240.13,0,0
95b56968-14ce-426c-b104-5e45349f055e,79.71000000000001,0,0
95c19bce-9102-477c-bb68-106967b85f28,162.0,0,0
95c58c80-bcc0-48ce-a771-7799e1a76e08,528.22,0,0
95c76f38-6708-41c9-a9fe-d2db1e6b67ac,217.08999999999997,0,0
95cf3b6f-52c4-4c71-8f90-1e4f0fd801c5,968.3599999999999,1,1
95d0da11-07a2-4704-836a-ce3381135d10,381.15,1,1
95d78aa1-e393-402e-a2bc-82e52bcc4c6c,195.23000000000002,1,1
95ddf165-5748-435b-bd5d-13c07a331eda,1180.24,1,1
95e73826-6488-4164-8984-c885fa70e109,358.43999999999994,0,0
95eb54d1-cceb-474a-993a-cfcd9b658d02,600.99,0,0
95f65f94-6ba7-4ba2-af88-385c8f61a6d3,247.19,1,1
95fa7f44-7c13-4f08-bff4-9687a519098a,142.75,1,1
9604e6bd-4792-4b6d-bbdc-3a1ecee977a6,147.57999999999998,0,0
96084f41-0d4d-48e7-b0ca-871227e2d1fe,403.69,0,0
9609bc15-ffc7-4d87-8f19-d887f87f07cc,531.4300000000001,1,1
960c7ac5-7c6b-4990-8437-496c875fb4cf,519.35,1,1
960d8998-c860-4f1f-a4eb-6273ef17fe54,387.94,0,0
9610b5c7-20b7-432d-a43e-19bcbb50a508,495.71,1,1
9619d55d-bcb9-4213-97c2-ed877488c401,412.38,0,0
96211782-33b8-4fbc-a0d8-eb6d8cde2603,193.12,1,1
9621642f-863d-48b8-a90b-bd771f94bbde,211.2,0,0
962fdc5e-2bc0-4769-b3fc-a20befca7f27,515.67,0,0
96324e0a-77fd-43de-a730-d199afdc5a99,395.95000000000005,0,0
964d3de8-293c-4502-b243-f6759fb01a75,583.27,0,0
964ec2d6-ce4f-4155-a84f-d9a4028190a5,202.47,1,1
964f0bdd-6722-4e7c-bd6d-f59fb4e513ce,50.62,0,0
96529d79-d9a8-4b89-8b52-c7422c3e48be,622.11,0,0
9652e3e2-960d-4307-aad1-60a003df5c1c,249.51,1,1
9661606c-851a-4781-a9cf-5948175c26cf,447.07,1,1
96646e25-e8d9-4677-babd-bec144b229b2,273.88,0,1
966e88ae-3ca6-437f-a961-fe1c9b500654,753.92,1,1
9676f34c-c47c-4b41-a7e3-00dcbdc15936,424.41,0,0
967d2806-889c-4a1c-b45e-6f951df49028,85.86,1,1
967f70b1-923d-4a3a-8567-5778be93b6c0,364.49,0,0
96923ece-a4d3-4382-b90b-e5bb15f4bf93,464.22,0,0
969a103f-2391-46a9-bb81-e35957d67624,360.71000000000004,1,1
969c1003-27c6-4b45-a4c0-a05f5a2377df,112.48,0,0
96a475fa-b2c2-4dcb-8811-63257bbb8bd0,296.95,1,1
96a4fbbe-82c0-44ab-926c-91c10f5a31db,320.28,1,1
96b20bcb-14ee-4e4f-a4dd-5c35cb04629c,973.11,1,1
96b5b2a0-9428-4ab3-8e71-a2b9df02cc6b,740.94,0,0
96bff869-3423-4d0d-b976-551ad788f3c8,350.45,0,0
96c6f21d-cc58-4595-aa13-1b673ba4f71c,265.16,0,0
96cdf35c-1fcb-45e6-8c43-219c26a444c3,334.82,1,1
96d5c9b4-b3fe-4d35-83d1-0b16f9a08fcd,287.7,0,0
96d62ff2-32c0-4495-b76c-8ab7605bf1c5,413.49,0,0
96e62904-2da6-4ee2-af7c-3f57d154ec7a,302.56,0,0
96e62bb5-a1f1-42d6-9b91-43601a793519,395.3,0,0
96f01218-2051-4688-bf36-02c9e9d70280,403.40999999999997,0,0
96f2462a-41bd-4f60-8559-f46c1f3f25c8,526.5,0,0
96f5f869-0cf6-4613-9b4e-2f146c537159,332.88,0,1
96f9e636-3281-4966-82c9-7ed549e2dab8,476.14,1,1
970fb825-a50f-49a1-b20f-23dda985abcd,414.78,1,1
97140b17-d0e3-4240-8610-2a6ed8b3eab2,126.03999999999999,0,0
971628f8-e84b-44bc-8073-1189e42a3a8c,659.9699999999999,1,1
9717a8be-6a26-4d82-b83a-6b22c3a0a5ff,266.56,0,0
9725a7a4-4d76-4ab5-a1f8-25cd288b009b,269.44,0,0
9729e085-d627-4c2b-8286-7f47135c33a4,344.36,0,0
97302355-dbd2-4d06-a9ab-56f020cf6d67,577.5799999999999,1,1
973675a7-14f1-49a6-a169-2dc820ae3f49,356.46000000000004,1,1
973998a9-f4df-4728-a974-b45727809228,276.71,0,0
97443fb9-478f-48c5-9a3c-25ef2e20c10f,575.96,0,0
97574ce8-5111-4890-a5de-d8bc56075ca7,415.47,0,0
9763b90d-06dd-4942-a5c4-44559e4b003c,378.28999999999996,1,1
9788a078-506e-402e-a1b1-3739e4d84b1e,388.32,0,0
9790577d-de8c-447e-bc56-8d88bf59e55b,382.90000000000003,0,0
9790acda-0fa6-4632-8b9a-d94d6e51d96b,309.71,0,0
979833f7-92b0-4018-bfa5-4487af7d96c6,427.2,0,1
979bd225-9941-4913-b95f-31e8a5b5fac5,846.49,0,1
979fe8d8-54c2-45d6-b435-a503a91623ae,642.35,1,1
97ab89f2-29e9-41c3-bdbc-048738108551,234.99,1,1
97b6f5ee-3810-4f8b-809c-ab368d740573,433.60999999999996,0,0
97b74c98-3c14-4025-82d4-5991bd41326a,520.95,0,1
97b79b7f-5ae7-4957-a7ed-7005bf6032d5,738.46,1,1
97d214c2-b8d3-4d6d-8cca-721b20f0355d,330.55,0,0
97de2be5-8212-4c54-ba4c-9f230385dd6c,270.59999999999997,1,1
97e297c3-4bcf-45aa-877c-3b35211f7bef,393.69,0,0
97ea5915-7df6-4bb7-9141-9449ee119bd1,648.9,0,0
97f3b80b-0465-42b8-9bc1-86a11bbc7546,446.77,1,1
97f58b12-6b3c-47ca-8ea9-43f5c9b0f4d2,1210.3,1,1
97f61a95-4773-44ae-8704-5c7a96a4ca21,786.95,0,1
97f72dcc-dd16-4722-a3c5-bbf019ed48d2,300.32,0,0
97f7e350-4759-47a2-bb12-15e617c18e52,258.04999999999995,0,0
980164ec-e99d-4b20-b070-fa9f489f0192,316.48,0,0
9811f38c-be07-4c78-997a-c558d55a48d3,348.99,0,0
9812f3e5-4d3b-4b85-995c-90298d0ee79a,539.76,1,1
9816799a-9627-4fdf-8b9a-03f213038732,774.96,0,0
981d6d64-ef1d-4a8e-948b-5b35e60471fd,310.66,0,0
981ee305-9804-41cd-afe2-dc37954fc5f6,344.32,1,1
98230227-62c9-4551-a628-e9d4aa58a0ea,820.05,1,1
9823b1f8-d1bc-49e0-b169-05b072b92aa5,640.52,0,0
982894c8-bfcc-4a58-a210-d7e265cd7bab,431.8,1,1
9831ff8d-16ee-467b-b681-5558f4758559,242.76999999999998,0,0
98327494-983b-44a1-83ff-f173069328be,445.15999999999997,1,1
983d2655-c701-4021-ad50-839ed6548fc4,761.02,0,0
984331d6-bdd4-4358-ba8a-fb2e836e09bc,273.00999999999993,0,0
9846f19b-dae1-4a8d-a73f-b698f0134a91,305.51,1,1
9856add1-6981-4d8d-b0f0-dc49a3dee5d9,825.8399999999999,1,1
985b2c91-6c62-41c7-8811-1e26495eff26,323.14,0,0
98601e2c-9825-4e70-9210-0c4a43279105,745.52,0,0
9867b81d-098f-444e-ab7c-57d62c18d64b,425.49,0,0
986dea0e-14a7-4759-9d5e-102230fe4be9,275.59,0,1
9871f316-23cc-402d-8734-ecb547ca1cb6,344.26,0,0
987eadb2-d24a-4ad1-9c1c-1ab7c6ba0fb8,695.35,1,1
988b19e4-c5cc-4dea-a9db-4e16e0146463,546.95,1,1
988c810f-fadb-4641-87b7-50345848a3a6,319.96,1,1
989052a1-db65-4624-a1f3-cfd47e02aad8,517.56,1,1
9890c0b9-460f-42d0-bb60-0edec58f19ef,203.4,0,0
98a207e7-3f15-488c-8496-96b35a1074d5,204.54000000000002,0,0
98a824f6-1023-496b-ad54-fe051675d9e2,172.34,0,0
98a9cb7b-7ebe-4c47-a710-84a12e6410e6,242.07999999999998,1,1
98b05b42-72f7-493b-86a9-d8d0fb0b0cb6,811.77,1,1
98b8a3cd-6540-4e81-ab00-00b2274ba94b,315.36999999999995,0,0
98c32b11-0f1e-4a04-a0be-b8a0bfe4ecd6,744.3299999999999,0,0
98c957e8-5a02-48b2-90bb-90077283b6c0,409.62,0,0
98d647a4-34d2-455d-943e-2de4fd055704,336.27,1,1
98dbbf57-c3bc-4adb-9deb-92a5db7690fc,419.61,0,0
98de280a-e1da-410c-9a76-2be3d449340e,805.86,0,1
98e24263-e9c9-475e-b4b2-68721302d5da,249.97,1,1
98e36af2-62ab-42f5-83ea-69e54c9af86b,615.5899999999999,0,0
98e8035e-66c2-435d-924e-ad9d15507e88,138.81,1,1
98e98026-3fda-45e7-b0bb-15729d0eabd4,457.38,0,0
98f3d1e4-d5cd-4a86-8878-6f43bdc0d40d,441.32,1,1
98fd39e6-330b-48a5-817f-262796453248,723.26,0,0
9903cd13-c98f-4a88-9295-b2b50fd2c3c6,406.13,1,1
990547e9-8378-4979-a42d-d17077c68c6b,813.0699999999999,0,0
990a7dac-7bbe-4463-ac25-679f59341b59,236.66,0,0
